dlc,file,tag,status,lang_flag,en_sha,it_sha
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_GravShip.xml,MechanoidSignal.questDescriptionRules.rulesStrings,translated,,3ba9c820a970,7a2e359429e7
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_GravShip.xml,MechanoidSignal.questNameRules.rulesStrings,translated,,da46cdd72208,ee9f7decb35b
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_ItemStash.xml,OpportunitySite_ItemStash_Giver.LetterLabelQuestExpired.slateRef,translated,,b75415dc5da3,66b80c6e887a
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_ItemStash.xml,OpportunitySite_ItemStash_Giver.LetterTextQuestExpired.slateRef,translated,,f3d96cf3e2d7,4576ace18850
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_ItemStash.xml,OpportunitySite_ItemStash_Giver.questDescriptionRules.rulesStrings,translated,,1862360385d5,c5bc6064ce74
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_ItemStash.xml,OpportunitySite_ItemStash_Giver.questNameRules.rulesStrings,translated,,da3f49b30e25,fef6cdef4406
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_ItemStash.xml,OpportunitySite_ItemStash_Giver.questSubjectRules.rulesStrings,translated,,befd13473bb1,d859f89123fd
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_OrbitalFugitive.xml,OrbitalFugitive.questDescriptionRules.rulesStrings,translated,,e9527925e362,07a90661a1e0
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_OrbitalFugitive.xml,OrbitalFugitive.questNameRules.rulesStrings,translated,,407412f9580c,521d099ef296
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.LetterLabelQuestExpired.slateRef,translated,,b75415dc5da3,66b80c6e887a
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.LetterTextQuestExpired.slateRef,translated,,a5513f2a3261,0c1258bfee70
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.questContentRules.rulesStrings,translated,,569a00b0a998,3b31a78dd083
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.questDescriptionRules.rulesStrings,translated,,38bf79e2ab4f,c7da946d7dcf
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.questNameRules.rulesStrings,translated,,635cf6dcd22a,f3ee2a0840e1
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.root.nodes.AllSignals.node.node.nodes.Letter.label.slateRef,translated,,87b2ee82a7ff,f16def3338ea
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.root.nodes.AllSignals.node.node.nodes.Letter.text.slateRef,translated,,372c078e1503,27cfcb7da3ef
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_Site.xml,SurveySite.root.nodes.Root_SurveyScanner.raidLetterText,translated,,2989671dadb2,553406103560
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_AbandonedPlatform.LetterLabelQuestExpired.slateRef,translated,,b75415dc5da3,66b80c6e887a
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_AbandonedPlatform.LetterTextQuestExpired.slateRef,translated,,b2226db5faef,6c1ef6fcd6d3
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_AbandonedPlatform.questDescriptionRules.rulesStrings,translated,,1ad2e35b91ae,5e5d691001a7
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_AbandonedPlatform.questNameRules.rulesFiles,keep,,c15575ec9006,c15575ec9006
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_AbandonedPlatform.questNameRules.rulesStrings,translated,,bec0adfda781,4200737fa316
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_AbandonedPlatform.root.nodes.IsSet.elseNode.nodes.Set.value.slateRef,translated,,46bc4c28086b,71c16f5ce47f
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Asteroid.questDescriptionRules.rulesStrings,translated,,74fe26aacd4d,cec654ed9c9d
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Asteroid.questNameRules.rulesStrings,translated,,f2b240634444,8f6ec60f7b9f
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Asteroid.root.nodes.IsSet.elseNode.nodes.Set.value.slateRef,translated,,46bc4c28086b,71c16f5ce47f
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_MechanoidPlatform.LetterLabelQuestExpired.slateRef,translated,,b75415dc5da3,66b80c6e887a
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_MechanoidPlatform.LetterTextQuestExpired.slateRef,translated,,b2226db5faef,6c1ef6fcd6d3
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_MechanoidPlatform.questDescriptionRules.rulesStrings,translated,,49f18a2c204c,d5c0187c1448
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_MechanoidPlatform.questNameRules.rulesStrings,translated,,f144a50f6dc2,acd1722247a6
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_MechanoidPlatform.root.nodes.IsSet.elseNode.nodes.Set.value.slateRef,translated,,46bc4c28086b,71c16f5ce47f
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalItemStash.questDescriptionRules.rulesStrings,translated,,17eaf9573e9b,1a5b319f63df
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalItemStash.questNameRules.rulesStrings,translated,,683af8121388,a0a0ad014b67
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalItemStash.root.nodes.IsSet.elseNode.nodes.Set.value.slateRef,translated,,46bc4c28086b,71c16f5ce47f
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalWreck.LetterLabelQuestExpired.slateRef,translated,,b75415dc5da3,66b80c6e887a
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalWreck.LetterTextQuestExpired.slateRef,translated,,b67583cf083f,62a60df9b0f9
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalWreck.questDescriptionRules.rulesStrings,translated,,b5647d5821ef,c1425d5bf96e
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalWreck.questNameRules.rulesFiles,keep,,c15575ec9006,c15575ec9006
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalWreck.questNameRules.rulesStrings,translated,,06dea594396c,c40b49130306
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_OrbitalWreck.root.nodes.IsSet.elseNode.nodes.Set.value.slateRef,translated,,46bc4c28086b,71c16f5ce47f
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Satellite.LetterLabelQuestExpired.slateRef,translated,,b75415dc5da3,66b80c6e887a
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Satellite.LetterTextQuestExpired.slateRef,translated,,b9c03747523c,72b9ae77e3ae
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Satellite.questDescriptionRules.rulesStrings,translated,,d8ccbf360628,41deff35fd39
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Satellite.questNameRules.rulesFiles,keep,,c15575ec9006,c15575ec9006
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Satellite.questNameRules.rulesStrings,translated,,00e505b161b1,50db6a9cabea
Odyssey,Odyssey\DefInjected\QuestScriptDef\Script_SpaceSites.xml,OpportunitySite_Satellite.root.nodes.IsSet.elseNode.nodes.Set.value.slateRef,translated,,46bc4c28086b,71c16f5ce47f
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallBloodWarmer.description,translated,,5c4e7d04f625,380a1bf1ab57
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallBloodWarmer.jobString,translated,,2abb46d86164,287bf7a5baca
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallBloodWarmer.label,translated,,8b20456d39ac,73e7b6d0c794
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallPilotAssistant.description,translated,,e4f7c96a483f,a207362cd9a6
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallPilotAssistant.jobString,translated,,b257e9469ee0,1788ae612e92
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallPilotAssistant.label,translated,,69493536914f,3f8775b76980
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallVacskinGland.description,translated,,7cd6de6e2bd4,66a52bae3a30
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallVacskinGland.jobString,translated,,8f6565ab2726,0c5633cd1ff5
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,InstallVacskinGland.label,translated,,179a63e3237d,138a0a203737
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,RemovePilotAssistant.description,translated,,e74d0d15532d,037064d1c07e
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,RemovePilotAssistant.jobString,translated,,7e33ab70957b,712517788b03
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,RemovePilotAssistant.label,translated,,7aa285ff7f6f,6524d03fac50
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,RemoveVacskinGland.description,translated,,9ddb551b7145,4f70883bc59e
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,RemoveVacskinGland.jobString,translated,,dbaaf79c87b1,c65d3af8fb14
Odyssey,Odyssey\DefInjected\RecipeDef\Hediffs_BodyParts_Prosthetic.xml,RemoveVacskinGland.label,translated,,ab43d57a4923,2e9eca95950a
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_MechGestator_Medium.xml,Cyclops.description,translated,,7f7a831c08f1,67a4243526ca
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_MechGestator_Medium.xml,Cyclops.jobString,translated,,841a7eac06d1,82c4c5154436
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_MechGestator_Medium.xml,Cyclops.label,translated,,070317f18586,c2579f105da4
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_Production.xml,Make_BeamGraser.description,translated,,1a1f00077dbe,03dd216a3b5b
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_Production.xml,Make_BeamGraser.jobString,translated,,40690b59d57d,b3f4714523b0
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_Production.xml,Make_BeamGraser.label,translated,,c65db3e5d93b,e5b4355e9702
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_Surgery_Misc.xml,RemovePorcupineQuill.description,translated,,4491a34985f9,35fb7c1e9ec9
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_Surgery_Misc.xml,RemovePorcupineQuill.jobString,translated,,ec027e17b059,cd9181bb3a63
Odyssey,Odyssey\DefInjected\RecipeDef\Recipes_Surgery_Misc.xml,RemovePorcupineQuill.label,translated,,d0e645025ac6,247a5911d465
Odyssey,Odyssey\DefInjected\RecipeDef\Stone_Various.xml,Make_StoneBlocksVacstone.description,translated,,e4125770f043,e4f798cae4f7
Odyssey,Odyssey\DefInjected\RecipeDef\Stone_Various.xml,Make_StoneBlocksVacstone.jobString,translated,,9bef13581506,3bd32fa4bb8f
Odyssey,Odyssey\DefInjected\RecipeDef\Stone_Various.xml,Make_StoneBlocksVacstone.label,translated,,8bbcc7d34eed,09c673b39085
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,AdvancedGravtech.description,translated,,817d1ace8c10,eaf68044da33
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,AdvancedGravtech.generalRules.rulesStrings,translated,,14903b8979ca,56282b8cd8ca
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,AdvancedGravtech.label,translated,,5571ddf6be37,96ef14f89494
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,BasicGravtech.description,translated,,d0484880b2a6,56a6d4e2b50a
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,BasicGravtech.generalRules.rulesStrings,translated,,670ea2d6da93,fe0b6674defb
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,BasicGravtech.label,translated,,f53f3527398f,284440877c79
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,BeamWeapons.description,translated,,ca87e8bd156b,e0628e5cf2fd
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,BeamWeapons.generalRules.rulesStrings,translated,,72ec46376e65,a53c5ed86f9b
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,BeamWeapons.label,translated,,2bf5c28692ec,42dba84053e8
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,Fishing.customUnlockTexts.0,translated,,2f3c5204b686,4c672d2380d9
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,Fishing.description,translated,,3afa99b12ede,f35f03fe2b0a
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,Fishing.generalRules.rulesStrings,translated,,204cf2a209ac,c5d4dd3572bc
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,Fishing.label,translated,,eab0f0d67576,9b2fdac1fbbd
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,HeavyBridges.description,translated,,f2971e044894,fef18d227c31
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,HeavyBridges.generalRules.rulesStrings,translated,,85711a68a979,42566eb568d1
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,HeavyBridges.label,translated,,7160967e3d08,88580a578b29
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,HunterDrones.description,translated,,8e7ad98f0b2c,aa4f4d3b17d4
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,HunterDrones.generalRules.rulesStrings,translated,,c1fdcb2a90b9,cd3566fadb29
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,HunterDrones.label,translated,,7ae3ccbfd518,57e095e4eed4
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,OrbitalTech.description,translated,,6367329bf4f0,c8b525bcd57e
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,OrbitalTech.generalRules.rulesStrings,translated,,a692b1d85f61,a5569406bf05
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,OrbitalTech.label,translated,,ecdbf1e56a51,dbc55ccb2b8e
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,Shuttles.description,translated,,19fbc4b02491,5cada10f501a
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,Shuttles.generalRules.rulesStrings,translated,,927d1c375c71,11e5e97fedad
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,Shuttles.label,translated,,87648e0f5ab2,a6f56b59e0ee
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,StandardGravtech.description,translated,,0db31a043953,d8850eda5722
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,StandardGravtech.discoveredLetterText,translated,,19fad83a65db,c1a43b57d525
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,StandardGravtech.discoveredLetterTitle,translated,,e2bf44a9ef8b,750edb42d159
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,StandardGravtech.generalRules.rulesStrings,translated,,6178552940b4,f8a7eb6cf5b9
Odyssey,Odyssey\DefInjected\ResearchProjectDef\ResearchProjects_Misc.xml,StandardGravtech.label,translated,,ebc23f682e89,7d6208c19223
Odyssey,Odyssey\DefInjected\RitualBehaviorDef\Ritual_Behaviors.xml,GravshipLaunch.roles.0.label,translated,,eec7121ebf64,89fbbf63731e
Odyssey,Odyssey\DefInjected\RitualBehaviorDef\Ritual_Behaviors.xml,GravshipLaunch.roles.1.label,translated,,9b794bcc23cd,2dc304c5a264
Odyssey,Odyssey\DefInjected\RitualBehaviorDef\Ritual_Behaviors.xml,GravshipLaunch.spectatorGerund,translated,,a447a8fe6b96,02506a1d29e8
Odyssey,Odyssey\DefInjected\RitualBehaviorDef\Ritual_Behaviors.xml,GravshipLaunch.spectatorsLabel,translated,,de463ba892c2,27ad18d6b397
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.0.label,translated,,baa44bd4210a,2d5b9dc18f51
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.0.labelAbstract,translated,,9b61c885578c,f746ed9c4942
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.1.label,translated,,baa44bd4210a,2d5b9dc18f51
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.1.labelAbstract,translated,,f4038a611a83,4f748aed6817
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.2.label,translated,,b895a856d369,c54ef42521e4
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.3.label,translated,,c0ac91fdda8f,cb7e1a29a168
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.4.label,translated,,0025f058f799,bd13ed8ba844
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.comps.5.label,translated,,1d77738904de,8715a413113a
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.description,translated,,9849ab584d5a,cb9f2da42887
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.extraOutcomeDescriptions.0.description,translated,,798c98703091,50dc26c3398a
Odyssey,Odyssey\DefInjected\RitualOutcomeEffectDef\Ritual_Outcomes.xml,GravshipLaunch.extraOutcomeDescriptions.1.description,translated,,08646de2b924,9265feabdda7
Odyssey,Odyssey\DefInjected\RitualPatternDef\Ritual_Patterns.xml,GravshipLaunch.beginRitualOverride,translated,,bf1a470cc87c,59918d950d09
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Art_Statues.xml,ArtDescription_Statue.rulePack.rulesStrings,translated,,e00e40688f23,1ec72e311938
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Art_Statues.xml,NamerStatue.rulePack.rulesStrings,translated,,d2319f37e134,7ec30df753d9
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Maps.xml,Description_Map.rulePack.rulesStrings,translated,,41505d1c06b9,0ac2056877f2
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Maps.xml,MapUtility.rulePack.rulesStrings,translated,,2d5515460643,1fc34820784b
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Maps.xml,Namer_Map.rulePack.rulesStrings,translated,,b9fda26dab2d,d5936f49a9c3
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Factions.xml,NamerFactionSalvagers.rulePack.rulesStrings,translated,,1689ce9836ee,78582043ba92
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Factions.xml,NamerFactionTradersGuild.rulePack.rulesStrings,translated,,542b3e3b60b9,f3923eb24a81
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Factions.xml,NamerSettlementTradersGuild.rulePack.rulesStrings,translated,,f30fc9693d40,28d3e14e9f23
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Gravship.xml,NamerGravship.rulePack.rulesStrings,translated,,39c348ca3d8d,451e1dd75c15
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_AbandonedColonyOutlander.rulePack.rulesStrings,validated,,74910c655c4a,d9aa61d9c204
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_AbandonedColonyTribal.rulePack.rulesStrings,validated,,39818a36e2bb,8e9beada07a4
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_AncientHeatVent.rulePack.rulesStrings,validated,,4f5e6fba4788,fab2613034bb
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_AncientQuarry.rulePack.rulesStrings,validated,,65539e34e511,a8bc24a2eeba
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_AncientSmokeVent.rulePack.rulesStrings,validated,,b311b00f362c,081c0a3d19e8
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_AncientToxVent.rulePack.rulesStrings,validated,,457d964062ac,1b997a15b312
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Archipelago.rulePack.rulesStrings,validated,,a991b13b7534,86ed071ca91a
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Atoll.rulePack.rulesStrings,validated,,30c67292effc,f36f53075cdd
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Basin.rulePack.rulesStrings,validated,,fdede1c96c97,70c2e88dd66a
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Bay.rulePack.rulesStrings,validated,,14cbba3c58e2,d0540dd37c98
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Cavern.rulePack.rulesStrings,validated,,cae6d81c1b15,2d7e4132a246
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Chasm.rulePack.rulesStrings,validated,,a8a1a3e1e1ab,0d30a099fd9e
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_ChemfuelRefinery.rulePack.rulesStrings,validated,,c2079fc99de9,abac64c2c8ef
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Cliffs.rulePack.rulesStrings,validated,,8c8dfc4e79b1,4a5c3165474e
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_CoastalIsland.rulePack.rulesStrings,validated,,0c601e08c312,a8cf0b553bea
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Crevasse.rulePack.rulesStrings,validated,,6687ea7e30fe,2e5766b328a1
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_DryLake.rulePack.rulesStrings,validated,,b003c14c5754,8291cbeeb2ed
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Dunes.rulePack.rulesStrings,validated,,fc57e5c73949,0e14b3d16739
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Fjord.rulePack.rulesStrings,validated,,d74d08edf708,0a96f85a8f66
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_FrozenRuins.rulePack.rulesStrings,validated,,8d6d05afda7a,19f524a1ed3b
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Garrison.rulePack.rulesStrings,validated,,2c427a9f9ed6,5a55861a510d
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Harbor.rulePack.rulesStrings,validated,,73ff32868d9d,87f9cc9f0e2e
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Hollow.rulePack.rulesStrings,validated,,ff4cc15b2284,72e6323d5698
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_HotSprings.rulePack.rulesStrings,validated,,b1d30d774a4c,74fc9019c0cf
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_IceDunes.rulePack.rulesStrings,validated,,5563db4bee79,5545179be404
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Iceberg.rulePack.rulesStrings,validated,,1914575179c1,1dcbf21696a1
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_InfestedSettlement.rulePack.rulesStrings,validated,,b2e35442a054,354a17fa8922
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Lake.rulePack.rulesStrings,validated,,d6cf1da4c2b1,f49d56513682
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_LaunchSite.rulePack.rulesStrings,validated,,ef95e82b6582,84d99c5df906
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_LavaFlow.rulePack.rulesStrings,validated,,72b125bce6e2,a70e3d3b880d
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_LavaLake.rulePack.rulesStrings,validated,,056402ace5a8,4a7f51069257
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Oasis.rulePack.rulesStrings,validated,,badbf11e5ec1,a26f892cd367
Odyssey,Odyssey\DefInjected\RulePackDef\RulePacks_Namers_Landmarks.xml,NamerLandmark_Peninsula.rulePack.rulesStrings,validated,,fef0658103fd,94b681cb6966
